text,label,doc_type,source,verified,region
"Batanai Cooperative. Stand 7056 Waterfalls, 200 sqm. papers are in progress and will follow after regularisation. keep this letter safe as your only proof of allocation. deposit USD 2400 to the cooperative holding account, balance negotiable. ref UNI/8993 (unverified).",fraudulent,offer_letter,synthetic,1,Waterfalls
"Vimbai Housing Scheme Reg No MTH/2019/1084. Stand 9732 Melfort, 250 sqm. council resolution CH/RES/1579/2025 refers. held under General Plan SG 9312/2018, Surveyor-General Harare. USD 1200 payable to the council bank account, receipt no. HCC-6100. registration verifiable at Registrar of Cooperative Societies.",genuine,cession,synthetic,1,Melfort
"United We Stand Housing Co-operative. Stand 8052 Budiriro, 200 sqm. keep this letter safe as your only proof of allocation. USD 3200 cash only, non-refundable, balance to the treasurer. council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Budiriro
"Harare City Council Housing Department. Stand 4585 Mabvuku, 300 sqm. registration will be lodged at the Deeds Registry, Harare. cession approved by council per letter CH/COOP/2025/2148. held under General Plan SG 406/2018, Surveyor-General Harare. USD 2600 to the municipal account, official numbered receipt issued.",genuine,offer_letter,synthetic,1,Mabvuku
"Mabvuku-Tafara District Housing Office. Stand 4255 Southerton, 200 sqm. USD 3200 payable to the council bank account, receipt no. HCC-567. held under General Plan SG 8472/2018, Surveyor-General Harare. cession approved by council per letter CH/COOP/2025/218.",genuine,deed_of_transfer,synthetic,1,Southerton
"Mabvuku-Tafara District Housing Office. Stand 7576 Domboshava, 300 sqm. held under General Plan SG 7871/2018, Surveyor-General Harare. cession approved by council per letter CH/COOP/2025/2436. deposit USD 8500 into the conveyancer's trust account, balance on transfer.",genuine,offer_letter,synthetic,1,Domboshava
"Simukai Land Group. Stand 7246 Epworth, 200 sqm. ref UNI/3075 (unverified). title deeds will be processed once the area is regularised by council. USD 3200 cash only, non-refundable, balance to the treasurer. this cooperative allocates stands directly to members.",fraudulent,offer_letter,synthetic,1,Epworth
"Excellence Stars Housing Co-op. Stand 9954 Seke, 300 sqm. ref TAK/3756 (unverified). deposit USD 2400 to the cooperative holding account, balance negotiable. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Seke
"Ruvimbo Yetu Housing Co-operative. Stand 5564 Caledonia, 300 sqm. deposit USD 8500 to the cooperative holding account, balance negotiable. the stand is pending council survey; you may occupy immediately.",fraudulent,offer_letter,synthetic,1,Caledonia
"Harare City Council Housing Department. Stand 6742 Whitecliff, 250 sqm. USD 3200 to the municipal account, official numbered receipt issued. council file reference CH/HOU/2026/3849. a Rates Clearance Certificate is annexed. survey Diagram No. SG 5932/2020 applies.",genuine,offer_letter,synthetic,1,Whitecliff
"City of Harare Housing and Community Services Department. Stand 1331 Retreat, 250 sqm. deposit USD 2400 into the conveyancer's trust account, balance on transfer. issued under Deed of Grant No. 600/2019. held under General Plan SG 6643/2018, Surveyor-General Harare.",genuine,offer_letter,synthetic,1,Retreat
"Ruvimbo Yetu Housing Co-operative. Stand 9253 Budiriro, 300 sqm. USD 12000 cash, half now and half on occupation. council has verbally approved the layout; written confirmation to follow.",fraudulent,offer_letter,synthetic,1,Budiriro
"City of Harare, Town House. Stand 4524 Southerton, 250 sqm. issued under Deed of Grant No. 3335/2019. USD 3200 via bank transfer to the registered account, receipt 5278. held under General Plan SG 9403/2018, Surveyor-General Harare.",genuine,offer_letter,synthetic,1,Southerton
"Zvikomborero Housing Co-operative. Stand 6891 Whitecliff, 200 sqm. deeds will come once the area is proclaimed. pay USD 1200 via EcoCash to the chairperson's personal number.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Batanai Cooperative. Stand 7750 Glen View, 300 sqm. ref VIM/6246 (unverified). council has verbally approved the layout; written confirmation to follow. USD 8500 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Glen View
"Tariro Housing Consortium. Stand 1513 Southlea Park, 200 sqm. ref TAS/3397 (unverified). title deeds will be processed once the area is regularised by council. USD 1500 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Southlea Park
"Bantu Housing Co-operative Reg No MTH/2020/3314. Stand 1253 Southerton, 300 sqm. planning consent ref. CH/PLAN/2025/7642 attached. survey Diagram No. SG 9297/2020 applies. USD 2000 via bank transfer to the registered account, receipt 2672. registration verifiable at Registrar of Cooperative Societies.",genuine,cession,synthetic,1,Southerton
"Chitungwiza Municipality Housing Office. Stand 4768 Hopley, 250 sqm. council resolution CH/RES/4422/2025 refers. Diagram/General Plan No. SG 6508/2024, Surveyor-General's office. USD 2600 payable to the council bank account, receipt no. HCC-3643. title deed processing will commence within 12 months of full payment.",genuine,offer_letter,synthetic,1,Hopley
"Excellence Stars Housing Co-op. Stand 6992 Seke, 300 sqm. pay USD 3200 via EcoCash to the chairperson's personal number. title deeds will be processed once the area is regularised by council.",fraudulent,offer_letter,synthetic,1,Seke
"Garikai Land Trust Reg No ZHC/2023/8242. Stand 7366 Whitecliff, 250 sqm. council resolution CH/RES/5892/2025 refers. deposit USD 1500 into the conveyancer's trust account, balance on transfer. held under General Plan SG 9464/2018, Surveyor-General Harare.",genuine,cession,synthetic,1,Whitecliff
"Vimbai Housing Scheme. Stand 6203 Southlea Park, 250 sqm. regularisation is underway, occupation allowed in the meantime. deposit USD 2000 to the cooperative holding account, balance negotiable. ref UNI/4431 (unverified).",fraudulent,offer_letter,synthetic,1,Southlea Park
"Ruvimbo Yetu Housing Co-operative. Stand 454 Southerton, 350 sqm. the stand is pending council survey; you may occupy immediately. pay USD 2000 via EcoCash to the chairperson's personal number. ref VIM/8648 (unverified).",fraudulent,offer_letter,synthetic,1,Southerton
"Zvikomborero Housing Co-operative Reg No GHH/2024/2460. Stand 8990 Whitecliff, 300 sqm. cession approved by council per letter CH/COOP/2025/4815. survey Diagram No. SG 6754/2020 applies. USD 1200 payable to the council bank account, receipt no. HCC-9534.",genuine,cession,synthetic,1,Whitecliff
"Kubatana Housing Society Reg No ZHC/2022/8507. Stand 7011 Epworth, 250 sqm. Diagram/General Plan No. SG 5804/2024, Surveyor-General's office. council resolution CH/RES/8782/2025 refers. deposit USD 3200 into the conveyancer's trust account, balance on transfer.",genuine,cession,synthetic,1,Epworth
"Vimbai Housing Scheme Reg No GHH/2020/530. Stand 1729 Glen View, 250 sqm. planning consent ref. CH/PLAN/2025/816 attached. survey Diagram No. SG 5311/2020 applies. USD 900 to the municipal account, official numbered receipt issued.",genuine,cession,synthetic,1,Glen View
"Kubatana Housing Society. Stand 5258 Seke, 250 sqm. pay USD 2600 via EcoCash to the chairperson's personal number. deeds will come once the area is proclaimed. ref GAR/2912 (unverified). keep this letter safe as your only proof of allocation.",fraudulent,offer_letter,synthetic,1,Seke
"Ruvimbo Yetu Housing Co-operative. Stand 6382 Whitecliff, 250 sqm. ref VIM/7776 (unverified). keep this letter safe as your only proof of allocation. deeds will come once the area is proclaimed. deposit USD 2600 to the cooperative holding account, balance negotiable.",fraudulent,offer_letter,synthetic,1,Whitecliff
"Kubatana Housing Society. Stand 2282 Caledonia, 300 sqm. ref EXC/3685 (unverified). USD 8500 cash on the day, no receipt issued. regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Caledonia
"Excellence Stars Housing Co-op Reg No MTH/2020/6922. Stand 3873 Southlea Park, 300 sqm. issued under Deed of Grant No. 8360/2019. USD 1800 to the municipal account, official numbered receipt issued. survey Diagram No. SG 5910/2020 applies.",genuine,cession,synthetic,1,Southlea Park
"Bantu Housing Co-operative. Stand 179 Southerton, 200 sqm. trust the committee; the paperwork will sort itself out. deposit USD 12000 to the cooperative holding account, balance negotiable. the offer letter serves as proof of allocation while paperwork is finalised.",fraudulent,offer_letter,synthetic,1,Southerton
"Tariro Housing Consortium. Stand 6278 Seke, 200 sqm. papers are in progress and will follow after regularisation. pay USD 1800 via EcoCash to the chairperson's personal number.",fraudulent,offer_letter,synthetic,1,Seke
"Parkridge Housing Trust. Stand 1218 Budiriro, 350 sqm. pay USD 900 via EcoCash to the chairperson's personal number. regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Budiriro
"Harare City Council Housing Department. Stand 1713 Budiriro, 200 sqm. issued under Deed of Grant No. 4204/2019. held under General Plan SG 4303/2018, Surveyor-General Harare. deposit USD 2600 into the conveyancer's trust account, balance on transfer. the offer is valid for 60 days and is subject to the approved layout plan.",genuine,deed_of_transfer,synthetic,1,Budiriro
"Vimbai Housing Scheme Reg No ZHC/2021/8848. Stand 5126 Southlea Park, 300 sqm. issued under Deed of Grant No. 383/2019. Diagram/General Plan No. SG 8089/2024, Surveyor-General's office. USD 3200 payable to the council bank account, receipt no. HCC-2735. registration verifiable at Registrar of Cooperative Societies.",genuine,cession,synthetic,1,Southlea Park
"Bantu Housing Co-operative Reg No MTH/2018/1405. Stand 235 Waterfalls, 300 sqm. USD 12000 via bank transfer to the registered account, receipt 5755. cession approved by council per letter CH/COOP/2025/8629. held under General Plan SG 6888/2018, Surveyor-General Harare.",genuine,cession,synthetic,1,Waterfalls
"City of Harare Housing and Community Services Department. Stand 5365 Whitecliff, 300 sqm. council file reference CH/HOU/2026/2518. Diagram/General Plan No. SG 4056/2024, Surveyor-General's office. registration will be lodged at the Deeds Registry, Harare. USD 900 to the municipal account, official numbered receipt issued.",genuine,deed_of_transfer,synthetic,1,Whitecliff
"Ruvimbo Yetu Housing Co-operative. Stand 8514 Caledonia, 200 sqm. papers are in progress and will follow after regularisation. USD 2400 cash only, non-refundable, balance to the treasurer. ref VIM/2313 (unverified).",fraudulent,offer_letter,synthetic,1,Caledonia
"Batanai Cooperative. Stand 6049 Mabvuku, 350 sqm. deeds will come once the area is proclaimed. USD 2000 cash, half now and half on occupation.",fraudulent,offer_letter,synthetic,1,Mabvuku
"Mabvuku-Tafara District Housing Office. Stand 3435 Seke, 300 sqm. deposit USD 1500 into the conveyancer's trust account, balance on transfer. council file reference CH/HOU/2026/4023. Diagram/General Plan No. SG 497/2024, Surveyor-General's office. title deed processing will commence within 12 months of full payment.",genuine,offer_letter,synthetic,1,Seke
"Excellence Stars Housing Co-op Reg No MTH/2022/5147. Stand 3405 Glen View, 250 sqm. planning consent ref. CH/PLAN/2025/5595 attached. registration verifiable at Registrar of Cooperative Societies. USD 8500 via bank transfer to the registered account, receipt 5892. survey Diagram No. SG 6923/2020 applies.",genuine,cession,synthetic,1,Glen View
"Garikai Land Trust. Stand 3557 Seke, 250 sqm. deposit USD 1500 to the cooperative holding account, balance negotiable. title deeds will be processed once the area is regularised by council.",fraudulent,offer_letter,synthetic,1,Seke
"Zvikomborero Housing Co-operative. Stand 1243 Epworth, 350 sqm. deeds will come once the area is proclaimed. pay USD 8500 via EcoCash to the chairperson's personal number.",fraudulent,offer_letter,synthetic,1,Epworth
"Bantu Housing Co-operative. Stand 7820 Retreat, 250 sqm. pay USD 900 via EcoCash to the chairperson's personal number. keep this letter safe as your only proof of allocation. the offer letter serves as proof of allocation while paperwork is finalised. ref PAR/7426 (unverified).",fraudulent,offer_letter,synthetic,1,Retreat
"Chitungwiza Municipality Housing Office. Stand 9698 Epworth, 250 sqm. USD 2600 payable to the council bank account, receipt no. HCC-449. cession approved by council per letter CH/COOP/2025/2316. Diagram/General Plan No. SG 4200/2024, Surveyor-General's office. registration will be lodged at the Deeds Registry, Harare.",genuine,deed_of_transfer,synthetic,1,Epworth
"Takaitora Nyika Co-operative. Stand 4731 Budiriro, 200 sqm. ref EXC/1861 (unverified). USD 12000 cash, half now and half on occupation. this cooperative allocates stands directly to members. regularisation is underway, occupation allowed in the meantime.",fraudulent,offer_letter,synthetic,1,Budiriro
"Vimbai Housing Scheme. Stand 4955 Hopley, 200 sqm. the stand is pending council survey; you may occupy immediately. this cooperative allocates stands directly to members. pay USD 2400 via EcoCash to the chairperson's personal number.",fraudulent,offer_letter,synthetic,1,Hopley
